id_from	id_to	cat_from	cat_to	edge_betweenness
B00X3Y78DM	B07CLLX8J1	sports	garden	6.232597769000494e-09
B0162YQG2I	B01DDM7RV6	electronics	garden	7.439228697078989e-05
B0162YQG2I	B079GTYCW4	electronics	pc	0.00014877210874604177
B07PVNVC56	B07PCH7KJH	shoes	sports	7.439228697078989e-05
B07GYDN3NT	B00067LYHU	shoes	watch	0.00029749435670993154
B00D6OI99G	B00178J9E2	office	tools	4.986078215200395e-07
B01M2YUP0S	B07JD1GL7D	videogames	electronics	7.439228697078989e-05
0500203474	8809991915	english-books	books	1.869779330700148e-08
B07H9WZL2W	B00SBA5COK	pet-supplies	electronics	0.00022313946532575568
B07H9WZL2W	B00M9WUT1W	pet-supplies	kitchen	7.439228697078989e-05
1463750358	8822707451	english-books	books	4.4874703936803555e-07
B00CMN6Y5I	B07HZ3XK4L	hpc	baby	6.232597769000494e-09
B06XFF7SQN	B07NCG9547	pc	electronics	7.439228697078989e-05
B07P84VCNJ	B015CH1PJU	tools	pc	0.002448363846792002
B07P84VCNJ	B07KSPTK46	tools	garden	7.439228697078989e-05
B075H28M6K	B015T24PL8	toys	appliances	0.0019301482726906869
B077HYHBKP	B07L21NQ5D	toys	apparel	0.00044616674389166936
8890955503	B07K8JDWS9	books	watch	0.0007433619359086889
B01N9J85P3	B01IPCA7UC	tools	electronics	7.439228697078989e-05
B0088PUEPK	B076TP35WB	pc	electronics	7.439228697078989e-05
B01IZVS8D6	B01N4MP09J	kitchen	sports	9.97215643040079e-08
B001PNY8J0	B07Q2ZGPFP	kitchen	garden	1.2465195538000987e-08
8808117316	8808137406	english-books	books	1.1218675984200889e-07
B01M6Y009D	7203000338	garden	pet-supplies	7.439228697078989e-05
B00JTV7ZYK	B01J5RHBQ4	electronics	pc	7.439228697078989e-05
B01J5RHBQ4	B073D2SMMX	pc	electronics	0.00014877210874604177
B01J5RHBQ4	B07N47GQRN	pc	kitchen	7.439228697078989e-05
B0050IHGLI	B07JCD7N2K	kitchen	tools	7.439228697078989e-05
B01MSUK566	B07KKNL64B	grocery	shoes	7.439228697078988e-05
B01MSUK566	B00W506FIY	grocery	kitchen	0.0008918847407439706
B01MSUK566	B07PBFDH98	grocery	garden	7.439228697078988e-05
B07JY3JFWM	B003XII9EK	automotive	tools	0.00022313946532575568
B07KKY7MP7	B07N1H6R1J	toys	musical-instruments	0.0013371539905569039
B003GEK2YG	B007W3VXRW	appliances	sports	7.439228697078989e-05
078696619X	1945625392	english-books	toys	9.97215643040079e-08
B01BC69BAU	B00ZFQC0KC	videogames	electronics	0.00014877210874604177
B071HNJMFM	B079QXZ5LF	kitchen	jewelry	7.439228697078988e-05
B013SD5CMQ	B0767ZMPCF	automotive	electronics	4.986078215200395e-08
B06Y3JPKNG	B00IIE0D70	lighting	kitchen	1.2465195538000987e-08
B07DMJPV31	B07P1YJ7PS	videogames	electronics	7.439228697078989e-05
B00GN8S7ZS	B01723C4DI	automotive	sports	1.6828013976301334e-07
B00GN8S7ZS	B07DMGTLZ9	automotive	tools	9.161918720430725e-07
0194524906	8891905720	english-books	books	4.3628184383003455e-08
0194524906	8808175626	english-books	books	7.479117322800592e-08
B079DKSXZ2	B07N68TPN3	garden	tools	0.0005204842396892312
B078TV7BCW	B00V89AVEC	appliances	kitchen	7.439228697078989e-05
B01M4GJETI	B00I98CNRI	grocery	beauty	7.439228697078989e-05
8809817648	8807900718	english-books	books	0.00014877210874604177
B07MZLYKX8	B071R76HH4	hpc	lighting	1.3711715091801085e-07
B07DZXR1ZX	B074SJ9MS6	tools	electronics	7.439228697078989e-05
B01MF56HJR	B07P24R81S	grocery	beauty	0.0008918847407439706
B07P24R81S	B071GSSCLM	beauty	lighting	7.439228697078989e-05
B07P24R81S	B07NR9J844	beauty	pc	7.439228697078989e-05
B07P24R81S	B0002YZZGS	beauty	tools	7.439228697078989e-05
B07P24R81S	B01MDURSTS	beauty	lighting	7.439228697078989e-05
B07P24R81S	B07DJ588YV	beauty	lighting	7.439228697078989e-05
B07376TG4J	B06Y41YVNK	lighting	electronics	7.479117322800592e-08
B07C9CC5PJ	B07FCYW89B	lighting	tools	7.439228697078989e-05
B073JYVKNX	B07MDYBCGV	pc	electronics	7.439228697078989e-05
B00EDLPG7Y	B00PYFIEFY	industrial	office	1.0595416207300839e-07
B00EDLPG7Y	B018A1I6ZQ	industrial	tools	1.0595416207300839e-07
B01ANEYOSG	B075Z16J1Z	pc	toys	7.439228697078989e-05
B01ANEYOSG	B07BN8MG63	pc	luggage	0.00029749435670993154
B01ANEYOSG	B0758CCRB9	pc	electronics	7.439228697078989e-05
B01ANEYOSG	B07CHJH2GN	pc	luggage	7.439228697078989e-05
8869876616	1607747308	books	english-books	3.1162988845002466e-08
B015R451B6	B008IG18E0	tools	lighting	7.439228697078989e-05
B015R451B6	B07FJ61G45	tools	garden	7.439228697078989e-05
B06X9F6RZY	B077VKQ7JS	kitchen	electronics	0.00014877210874604177
B06X9F6RZY	B074V12ZLW	kitchen	pet-supplies	7.439228697078989e-05
B06X9F6RZY	B07D2HRS9R	kitchen	electronics	0.00029749435670993154
B07PN5BSJX	B01JSDBCRE	sports	garden	3.1162988845002466e-08
B07LCB2ZCR	0007398557	dvd	english-books	7.439228697078989e-05
B076PSNNDB	B01N0PJDPG	pc	tools	4.3628184383003455e-08
B001E3U5MK	B072B9ZJTC	kitchen	tools	7.439228697078989e-05
B01IDXSDNG	B06XNLG4R2	apparel	toys	4.986078215200395e-08
B01IDXSDNG	B00LYUCX3C	apparel	sports	3.1162988845002466e-08
B06XNLG4R2	B01GFQEBC0	toys	beauty	3.1162988845002466e-08
B06XNLG4R2	B01J47DEG6	toys	apparel	3.1162988845002466e-08
B06XNLG4R2	B07G24TSVP	toys	pet-supplies	3.1162988845002466e-08
B07J6MV6RH	B07M5LFHQS	office	toys	0.0007433619359086889
B0041KY952	8850219865	dvd	books	7.439228697078989e-05
B01DN8TG46	B07JFJRL6K	office	kitchen	2.1814092191501727e-07
1447282736	B07KZKK6HN	english-books	dvd	1.869779330700148e-08
B07KZKK6HN	8817103535	dvd	books	1.869779330700148e-08
B07HQRS36D	B07MXJTGXT	baby	luggage	7.439228697078989e-05
B07HQRS36D	B07GCQ6QVY	baby	tools	0.0005947892702912551
B012W0SDFO	B06WVFWV6M	hpc	electronics	7.439228697078989e-05
B01N2WSVX7	B00SYM2F4U	kitchen	hpc	7.439228697078989e-05
B07C8X7GBG	B07DL8Q4Y1	videogames	electronics	7.439228697078989e-05
B07C8X7GBG	B07DFY57TQ	videogames	electronics	7.439228697078989e-05
8874937105	8861760139	english-books	books	1.994431286080158e-07
B07DYM4SQ4	B07NNM4VXM	luggage	shoes	0.00014877210874604177
B0721XW9TC	B07H9DVLBB	electronics	pc	0.0005947892702912551
B0721XW9TC	B00ANIFOOG	electronics	tools	0.000669081835697741
B07H9DVLBB	B07BDNLQWK	pc	electronics	7.439228697078989e-05
B07H9DVLBB	B074VWBKTH	pc	electronics	0.00044616674389166936
0753555204	8851169381	english-books	books	4.4874703936803555e-07
B01JZKQPJA	B07FYRW7W4	appliances	software	7.439228697078989e-05
B07NVMYB7K	1945683449	videogames	english-books	7.439228697078989e-05
B01NCW0F64	B01IH7SRSY	jewelry	electronics	7.439228697078989e-05
B01NCW0F64	B07JYSQTRS	jewelry	watch	0.00022313946532575568
B07NW8MRXY	B07L3RT2DL	sports	luggage	1.994431286080158e-07
B076VX8H5X	B07Q1GRWQK	beauty	kitchen	0.0008918847407439706
B06Y5XY2M8	B01F6HRYCI	musical-instruments	tools	5.6093379921004444e-08
B07MB1JVXX	B0747NWNG2	kitchen	pet-supplies	0.0023003645801693163
0062684078	8893191121	english-books	books	7.479117322800592e-08
B01IQS8UHC	B072LP7P26	pc	electronics	0.0005204842396892313
B075LGGQBK	B07GLZYW6Z	electronics	apparel	0.00022313946532575568
B07GLZYW6Z	B00HDVUTZA	apparel	tools	7.439228697078989e-05
B016PGTFTO	B072JMYWWC	grocery	hpc	3.1162988845002466e-08
B07H4R4S3G	B077QCSPTV	sports	shoes	7.479117322800592e-08
B00CESQ7EO	B077N5P32Y	industrial	tools	7.439228697078989e-05
B00IJ0F2OW	B00W4TWZJO	lighting	tools	1.1218675984200889e-07
B01NB0PDPS	B01EFSD04U	sports	electronics	6.232597769000493e-08
B07N68TPN3	B0744HKBNN	tools	sports	0.00037183678289856944
B07N68TPN3	B07D6GY2QS	tools	sports	7.439228697078989e-05
B076VVR7L3	B0716JQFRX	shoes	industrial	8.102377099700641e-07
B07GGMT96G	B07H91YMQD	sports	hpc	0.00029749435670993154
B01441CSHI	B076Y3YQCC	tools	kitchen	7.439228697078989e-05
B015CH1PJU	B07DV2538B	pc	hpc	0.002374370446078428
6040791357	B07JJ2Y71M	shoes	hpc	7.439228697078989e-05
B071F8HTG4	B07BT7FQTC	toys	luggage	7.439228697078988e-05
B0794XQK5S	B00VFQRMOK	amazon-home	luggage	7.439228697078989e-05
B00UFGMVFG	B074Z677BZ	garden	kitchen	7.439228697078989e-05
8808521338	8820351854	english-books	books	3.4279287729502716e-07
B07CTD5DMR	B0738LN36F	tools	kitchen	7.439228697078989e-05
B00KCS91GY	B013J7P05U	NoStoreName	electronics	0.00037183678289856944
B01KH7GVHG	B078FHJJLT	musical-instruments	music	0.00022313946532575568
B01KH7GVHG	B01N216CIO	musical-instruments	music	0.00014877210874604177
B008PQBEBU	B078T723BV	tools	sports	7.439228697078989e-05
B008PQBEBU	B07JYXKWVJ	tools	sports	0.00014877210874604177
B008PQBEBU	B079NL7QY6	tools	sports	7.439228697078989e-05
B000RVXVHQ	B00CPZ3KZA	tools	industrial	1.869779330700148e-07
B00CPZ3KZA	B06XCBPFRN	industrial	tools	1.869779330700148e-07
B00CPZ3KZA	B0051HF9T4	industrial	tools	1.869779330700148e-07
B0114HW7US	B06XC2VHDB	electronics	musical-instruments	0.000669081835697741
B0114HW7US	B07987K4F5	electronics	musical-instruments	0.000669081835697741
B0032IKZV6	B01M2A8XP3	hpc	industrial	7.439228697078989e-05
B07NW2CSDZ	B07FTP5S8S	shoes	sports	7.439228697078989e-05
B015CH1JIW	B00JSD994I	pc	electronics	0.0007433619359086889
B015CH1JIW	B07D9SY2YK	pc	jewelry	7.439228697078989e-05
B07MJ9M2C1	B01D4ID2DQ	musical-instruments	toys	0.00037183678289856944
B0755CQYLV	B07L8H8Y36	kitchen	luggage	0.00014877210874604177
B0755CQYLV	B07GZ7LBTH	kitchen	luggage	0.00014877210874604177
B0755CQYLV	B01HMW7QNC	kitchen	luggage	0.00037183678289856944
B07L8H8Y36	B077TMGWSD	luggage	kitchen	7.439228697078989e-05
B07C76F3P2	B07MZV77VT	amazon-home	electronics	7.439228697078989e-05
B07C76F3P2	B07FJP9545	amazon-home	electronics	7.439228697078989e-05
8808352277	8808899179	books	english-books	8.725636876600691e-08
B014VM3FMM	B07CQ4PQQ8	pc	electronics	7.439228697078989e-05
B07CQ4PQQ8	B014VM3GL2	electronics	pc	0.00014877210874604177
B002L213KQ	B07125JDS5	baby	hpc	0.00014877210874604177
B0041KY2KY	8804586079	dvd	books	2.4930391076001975e-08
B076Q7PBJW	B07PHHXD7D	luggage	music	0.00029749435670993154
B06VWBCYBG	B07Q4H42LJ	beauty	jewelry	7.439228697078989e-05
B07NW9SCQH	B07QD2LZC5	jewelry	shoes	0.00014877210874604177
B07NW9SCQH	B07QHDV7MS	jewelry	sports	7.439228697078989e-05
B07NW9SCQH	B07Q38BP7B	jewelry	apparel	7.439228697078989e-05
B00O95GX4O	B01CUECKYC	appliances	kitchen	7.439228697078989e-05
8804671599	B07KBDB5JG	books	baby	7.439228697078989e-05
8804671599	B078Q7STFJ	books	kitchen	7.439228697078989e-05
B016XS2NM0	B07HVNK3H8	baby	automotive	0.00029749435670993154
B016XS2NM0	B00V9QFJUU	baby	toys	0.00022313946532575568
B07FL32137	B07G141ZQV	electronics	pc	7.439228697078989e-05
B07G141ZQV	B07CSXFS11	pc	tools	0.00014877210874604177
B06WVMY1YW	B076VLDPN7	beauty	luggage	2.5553650852902026e-07
B07MDF3354	B07MPY9VWP	luggage	musical-instruments	6.232597769000494e-09
B07L4QYNVD	B07F3S9MCX	beauty	musical-instruments	7.439228697078989e-05
B018PJBY8Y	B00LGJ9CUI	grocery	appliances	0.001188780768068078
B00H7ZE8TU	B01CABILFW	appliances	kitchen	0.00014877210874604177
B07KLZVFPL	B07PYGPZZF	office	luggage	7.439228697078989e-05
B07PYGPZZF	B075FPLG55	luggage	lighting	0.00037183678289856944
B07PYGPZZF	B07G3XCRMW	luggage	electronics	0.00022313946532575568
B07PYGPZZF	B07MW9GVTQ	luggage	apparel	7.439228697078989e-05
B07PYGPZZF	B07JHJXBBY	luggage	lighting	7.439228697078989e-05
B07PYGPZZF	B07P7YT4P9	luggage	kitchen	0.00037183678289856944
B07PYGPZZF	B07NPCYYMC	luggage	sports	7.439228697078989e-05
B07J4RLQCM	B07CBBHYN9	hpc	kitchen	0.00014877210874604177
B003ZJ12QO	B004ASNGLI	kitchen	hpc	6.232597769000493e-08
B00DYUFW10	B074753XT8	tools	electronics	0.00022313946532575568
B00QV1F27I	B019FKNULQ	industrial	luggage	7.439228697078989e-05
B07J2TTGFZ	B07P11QB1D	sports	shoes	3.4902547506402764e-07
8893301156	B07NRV9T4C	books	luggage	0.0021523154527644784
B07NRV9T4C	B07BK7SWNJ	luggage	toys	0.002226346249064666
B01LQQQWG2	B00GCFKVR4	grocery	kitchen	7.439228697078989e-05
B01LQQQWG2	B07CHZ8JJQ	grocery	jewelry	7.439228697078989e-05
B01LQQQWG2	B07N6BJLGK	grocery	appliances	7.439228697078989e-05
B07D7JJRVS	B07MTLTGF4	pet-supplies	kitchen	0.0007433619359086889
B07D7JJRVS	B07CB7Y44K	pet-supplies	electronics	7.439228697078989e-05
B07D7JJRVS	B07JMLGMNL	pet-supplies	electronics	7.439228697078989e-05
B07MTLTGF4	B07KL2JMPV	kitchen	toys	0.0008918847407439706
B07MTLTGF4	B07K6QJCQ4	kitchen	appliances	7.439228697078989e-05
B01MZEEFBA	B07JY9YGY9	amazon-home	sports	0.00022313946532575568
B010AYGHUC	B000KGCOB2	luggage	kitchen	7.439228697078989e-05
B01MR70A6J	B00J2R2JZG	luggage	kitchen	1.4958234645601184e-07
B07MM4FJTT	B008ZCAIWA	garden	tools	0.0005204842396892312
B01HF4CEDE	B01JORDUII	baby	beauty	7.439228697078989e-05
B01M09A9DQ	B009WO2VPC	electronics	apparel	7.439228697078989e-05
B07BHMPX3J	B07CKRN2HN	jewelry	sports	7.439228697078989e-05
B00M9ZVHME	B0018LKB36	office	toys	3.1162988845002466e-08
B077R9HQJL	B01M4HR9Y1	watch	sports	7.439228697078989e-05
B06ZYVD4CB	B01GTF06PS	tools	toys	0.0008918847407439706
B004PYD9QE	B07MBGBWX7	office	electronics	6.232597769000494e-09
B07P2FC8CQ	B07K7CBGS3	automotive	kitchen	7.439228697078989e-05
B07MJK7PC8	B07NY7WB2C	shoes	beauty	0.0011145754590303582
B071FV7DMB	B01F25C3WK	garden	appliances	7.439228697078989e-05
B06XBWVYSY	B0157YV8A4	baby	apparel	0.00037183678289856944
B000VON764	B00S2WDIGG	beauty	luxury-beauty	1.3088455314901037e-07
B000ML7U7I	B01HMONP6M	sports	kitchen	3.1162988845002466e-08
B016EYB03G	B011OKRZCU	lighting	kitchen	6.232597769000493e-08
B0792HCFTG	B07G44FR3J	amazon-home	lighting	7.439228697078989e-05
B0792HCFTG	B07N8W2D7G	amazon-home	lighting	7.439228697078989e-05
B0792HCFTG	B07HYVM38N	amazon-home	garden	0.00037183678289856944
B0080X5T2I	B076MFRGZ6	kitchen	garden	8.102377099700641e-08
B00BS9BMSQ	B00APW47PW	garden	kitchen	8.102377099700641e-08
B075JGYW8P	B077D3YBQJ	electronics	apparel	6.232597769000494e-09
B0089608H2	B00II4OGWS	pet-supplies	garden	0.0025223447823100376
B0089608H2	B07J43WFFZ	pet-supplies	musical-instruments	7.439228697078989e-05
B06WLL2153	B07KPTYH5S	jewelry	garden	0.00014877210874604177
B07PBFJTZG	B07JPGQBGZ	electronics	hpc	7.439228697078989e-05
B004WLMBTG	B008AS7G7Y	appliances	kitchen	7.439228697078989e-05
B00U0010ZY	B01M091W6C	kitchen	shoes	7.439228697078989e-05
B01ETRGE7M	B07HYVM38N	amazon-smp	garden	0.00029749435670993154
B01ETRGE7M	B07P1S6D9Q	amazon-smp	musical-instruments	7.439228697078989e-05
B07GTN7NT6	8873079253	watch	books	7.439228697078989e-05
B07KY6LGKX	B01CO2JLI8	luggage	electronics	7.439228697078989e-05
B074W1P72W	B007QTJEGE	beauty	kitchen	7.439228697078989e-05
B07KS43QK7	B07N7ZDMK8	lighting	electronics	7.439228697078989e-05
B07MY429YP	B07HC7P5ZH	kitchen	electronics	7.439228697078989e-05
B00KJ2GXIC	B07JFCMQZF	hpc	sports	7.439228697078989e-05
B00KJ2GXIC	B06XHK3F32	hpc	appliances	7.439228697078989e-05
B07DVK219K	B07G5HR8SD	garden	sports	7.439228697078989e-05
B078NBFFPC	B07F2YT53W	hpc	tools	7.439228697078989e-05
B07F2YT53W	B01CHXZ5MK	tools	sports	0.00022313946532575568
B07F2YT53W	B076LJBXV3	tools	hpc	7.439228697078989e-05
B0026ZPSS6	B00AZLIYK2	toys	garden	3.1162988845002466e-08
B07H3MJ88V	B074PJW2GR	tools	kitchen	0.00014877210874604177
B01N9OOU8C	B076K524V9	electronics	office	7.439228697078989e-05
B00393KNVQ	B07F8PXXL7	electronics	appliances	0.00044616674389166936
B07DK7D9KS	B07K5CFS6N	kitchen	garden	7.439228697078989e-05
B07DK7D9KS	B07C7YBYSC	kitchen	toys	7.439228697078989e-05
B00AIKWWNA	B00BFXVT0G	kitchen	office	0.0005204842396892312
B00LATVB0I	B002XZUAFU	appliances	tools	7.439228697078989e-05
B01M5EHMEA	B07C2Q4QM8	kitchen	industrial	7.439228697078989e-05
B07C2Q4QM8	B01LHGSEQ2	industrial	kitchen	7.439228697078989e-05
B07C2Q4QM8	B07H91YMQD	industrial	hpc	0.00022313946532575568
B01DJBYD7M	B01HJY05E0	sports	shoes	0.0019301482726906869
B01ASKYCRI	B01AU5PEZA	electronics	pc	1.2465195538000987e-08
B01AU5PEZA	B07F72Y1M6	pc	electronics	1.2465195538000987e-08
B00004UBH3	B07N1H6R1J	toys	musical-instruments	0.00126297361191026
B07BXN8YF5	3959811640	dvd	english-books	0.0005204842396892312
8804530235	8498382378	books	english-books	3.1162988845002466e-08
B074C8PDV4	B0793N1HF2	videogames	tools	7.439228697078989e-05
B00SND8QXY	B002COZETO	lighting	appliances	2.6176910629802074e-07
B07Q2466GS	B07HGBXQF8	toys	dvd	0.00014877210874604177
B003RITIL4	B07657WYGD	hpc	beauty	7.439228697078989e-05
B07657WYGD	B07BJQYPC9	beauty	hpc	7.439228697078989e-05
B01BBW9OAC	B07JNZT3LS	grocery	tools	2.617691062980207e-06
B01BBW9OAC	B0798VW5KZ	grocery	kitchen	4.1135145275403255e-07
B01GVQUX3U	B0771ZF9SF	videogames	electronics	7.439228697078989e-05
B01GVQUX3U	B07G7SXL9B	videogames	jewelry	7.439228697078989e-05
B07FNV4PRY	B01JGHBLKA	electronics	videogames	7.43922869707899e-05
B072MNV42X	B07FCFQ2FT	beauty	jewelry	2.493039107600197e-07
B07M9K9L9V	B072MM6Z9K	kitchen	electronics	1.869779330700148e-08
B078ZXFYH3	B07MNDNZG2	lighting	electronics	7.439228697078989e-05
B078ZXFYH3	B07N1N6FSG	lighting	electronics	7.439228697078989e-05
B07MWF6RV9	B000P6B8MI	toys	garden	7.439228697078989e-05
B00MHVEASI	B07CBNVCNV	hpc	tools	0.001188780768068078
B00K6CYPEY	B008ABU7WW	hpc	kitchen	1.0595416207300839e-07
B00K6CYPEY	B019FNWRXU	hpc	kitchen	1.0595416207300839e-07
B00K6CYPEY	B079ZCGG6Y	hpc	handmade	1.0595416207300839e-07
B07PS5MRCJ	B01I82EHZ0	music	shoes	0.00037183678289856944
B01FSTX612	B076BRZ4VV	lighting	tools	1.869779330700148e-08
B01FSTX612	B076BNCYPN	lighting	tools	1.869779330700148e-08
B01FSTX612	B07GSXZ7KG	lighting	kitchen	1.869779330700148e-08
B0013EO24C	B071R935F6	industrial	garden	1.4334974868701136e-07
B071R935F6	B06XVBYH3N	garden	beauty	1.4334974868701136e-07
B005EVVPTU	B000000OF6	dvd	music	0.00044616674389166936
B077SVXLDB	B07F6ZWD6V	sports	tools	0.00037183678289856944
B077SVXLDB	B01N131NP6	sports	luggage	0.00029749435670993154
B07F6ZWD6V	B07FJVGMSL	tools	garden	0.00044616674389166936
B0001M0FWA	B078YPMHBR	industrial	kitchen	3.1162988845002466e-08
B077JYXBYH	B078S8X4MS	beauty	hpc	0.0031137435194149568
0061339202	8867631896	english-books	books	4.4874703936803555e-07
B06Y2HDQHL	B07JW2RXNW	pc	tools	7.439228697078989e-05
1108401635	8822185218	english-books	books	2.4930391076001975e-08
1108401635	8826816077	english-books	books	2.4930391076001975e-08
0192842226	0714898627	english-books	books	1.869779330700148e-08
B01J2G52O6	B07FQ473ZZ	fiona-hardware-acc	amazon-ereaders	7.439228697078988e-05
B073BBR9Q1	B07DHDF5DF	kitchen	electronics	7.439228697078989e-05
0007499663	8820367769	english-books	books	2.4930391076001975e-08
B01DJ1U1F0	B01DDVPD9U	lighting	tools	7.439228697078989e-05
B00N5TOVDA	B07C31DS4J	hpc	beauty	7.439228697078989e-05
B07C31DS4J	B01MUHIN3I	beauty	hpc	0.0005947892702912551
B07C31DS4J	B01N2990FJ	beauty	hpc	0.00044616674389166936
B0711WDNFM	B07FNN12P5	luggage	toys	3.1162988845002466e-08
B07PCK8VZF	B07Q32KX8J	garden	baby	7.439228697078989e-05
B07PCK8VZF	B07K6SCLQM	garden	hpc	0.00014877210874604177
B01LZE2PKP	B07FZYMSHX	electronics	hpc	0.000669081835697741
B00NGO8RKC	B07GXVJL6J	luggage	sports	7.439228697078989e-05
B07GXVJL6J	B01I3NX0RA	sports	kitchen	7.439228697078989e-05
B01N7FX1M8	B07HVRYHR2	toys	kitchen	1.3088455314901037e-07
B078WCHYBY	B07B8STV5R	tools	hpc	8.102377099700641e-07
B013J7P05U	B07NQBKM4Q	electronics	pc	7.439228697078989e-05
B00L8VF6MC	B0746QG2FD	pc	videogames	7.439228697078989e-05
B00O12ZVTS	B0789KX619	garden	luggage	7.439228697078989e-05
B00VBMVB5Y	B071HNM635	garden	kitchen	0.00044616674389166936
B07D7VSQV1	B07M6YRTMV	electronics	musical-instruments	1.2465195538000987e-08
B07GKHYQMG	B077TQHDZV	shoes	luggage	0.00014877210874604177
B07KWWZSYN	B073JYC4XM	electronics	pc	0.00014877210874604177
B01LWHXN60	B06XWSXGDK	jewelry	electronics	5.6093379921004444e-08
B002COZETO	B06WWKJFYD	appliances	kitchen	2.6176910629802074e-07
B07D81QSG4	B01LF7P0HO	baby	toys	7.439228697078988e-05
B00AZKNPZC	B07K8RTV8K	pc	kitchen	7.439228697078989e-05
B076MZKY1S	B078HG1MSK	office	electronics	0.002596313252632536
B077P2PPYX	B0757Q314Q	jewelry	office	0.0005204842396892312
B017NHI25M	B005L8YTA8	beauty	hpc	0.0016337508531880994
B017NHI25M	B07NY992PF	beauty	luxury-beauty	0.00044616674389166936
B00J7OU8SO	B00OJ3DT4I	lighting	beauty	7.439228697078989e-05
B00J7OU8SO	B00BUPN6UA	lighting	beauty	0.00014877210874604177
B07G73F7S4	B07GVCKX3Z	office	industrial	7.439228697078989e-05
B07GVCKX3Z	B07CCJV6W4	industrial	kitchen	0.00014877210874604177
B07GVCKX3Z	B06X977K8L	industrial	office	0.00029749435670993154
B07F2BY8H9	B06XB6FRPR	electronics	videogames	0.00044616674389166936
B075B6PRV8	B07HRJS6BZ	electronics	tools	7.439228697078989e-05
B075B6PRV8	B073TW5XSZ	electronics	tools	0.00014877210874604177
044022859X	B06XS573KZ	english-books	sports	0.0032614685517358064
044022859X	8807885743	english-books	books	0.001188780768068078
B06XS573KZ	B017LZBTPQ	sports	electronics	0.003335312370102924
8829927155	8821440508	english-books	books	1.869779330700148e-08
B07HG2PMZL	B07N2MBRL8	garden	electronics	7.439228697078989e-05
B07HG2PMZL	B07MTDFMLQ	garden	electronics	0.00014877210874604177
B074125K5P	B0794WL3L3	kitchen	lighting	7.43922869707899e-05
144947425X	8807890224	english-books	books	0.004073064968019513
144947425X	8867024760	english-books	books	0.004367816981711084
B019Q7H9RO	B07F39XRF1	dvd	luggage	0.00014877210874604177
B07568CNLV	B07PNLXRFH	luggage	apparel	0.00014877210874604177
B07568CNLV	B001SN8MI0	luggage	jewelry	7.439228697078989e-05
B07Q48P6ZJ	B07G256VPL	shoes	kitchen	7.439228697078989e-05
B07Q48P6ZJ	B07BFXL27F	shoes	apparel	0.00044616674389166936
B01M0G70EK	B01M1JMLIK	appliances	tools	7.439228697078989e-05
B01M0G70EK	B01D08WIKS	appliances	kitchen	7.439228697078989e-05
B07FYZX29G	B01MYEYHE2	kitchen	garden	0.00022313946532575568
B00LAX52IQ	B07F9PTWYX	industrial	garden	7.43922869707899e-05
B07524GKK1	B07GJKFRGH	luggage	beauty	0.00029749435670993154
B076W2BFS3	B075S1WGWG	watch	sports	0.00037183678289856944
B00T2ZUPG8	B01N5L1J0P	garden	grocery	0.0008918847407439706
B01N5L1J0P	B07NCNW58C	grocery	luggage	7.439228697078989e-05
B07C5YNMKK	B07DH6XR4B	kitchen	apparel	7.439228697078989e-05
B07C5YNMKK	B07KG28ZM5	kitchen	jewelry	7.439228697078989e-05
B07H1BZY5R	B07BHLTN3M	sports	luggage	7.439228697078988e-05
B07NSPXTPF	B07D2BVMZS	tools	electronics	0.00029749435670993154
B076J5H1DT	B07DCJBNFT	lighting	kitchen	7.43922869707899e-05
B076J5H1DT	B076F98FZ7	lighting	electronics	7.43922869707899e-05
B075SN47QK	B077BHKF8M	electronics	tools	3.739558661400296e-08
B077BHKF8M	B07KWS9M3Q	tools	kitchen	6.232597769000493e-08
B077BHKF8M	B078Y1BW9W	tools	automotive	3.739558661400296e-08
B074K4FLK9	B01B7RRQ10	electronics	tools	0.00014877210874604177
B00ID4OLCI	B071HNM635	garden	kitchen	0.00037183678289856944
B00IDV5JKY	B072J4JG7T	jewelry	watch	4.3628184383003455e-08
B01LPT85CE	B077Q9K9SN	toys	kitchen	7.439228697078989e-05
B01LPT85CE	B00TYJ0HVA	toys	jewelry	7.439228697078989e-05
B00IGWMWQY	B07NZ211RS	baby	toys	7.439228697078989e-05
B0086OGN9E	B01LXOSV92	pc	electronics	7.439228697078989e-05
B00VLN97V8	B01IF9XWXO	apparel	sports	0.0007433619359086889
B0756WXZD4	B076DKPDZL	industrial	tools	0.00037183678289856944
B07HKH2ZDN	B01MZ5Z6EB	beauty	jewelry	0.0005204842396892312
B000GAYQJ0	B07MTZ4LDY	watch	lighting	0.001188780768068078
B000J34HN4	B07DCHWQK5	watch	jewelry	7.439228697078989e-05
B00BKQT6I0	B075R3M5K6	watch	sports	7.439228697078988e-05
B004KZJFCU	B07HJ42ZVK	hpc	kitchen	3.739558661400296e-08
B07HMQQBVL	B07HNTNV49	electronics	sports	1.869779330700148e-08
B01EA0EG3W	B07MW776BC	office	appliances	0.0035567690340310497
B072KW92PX	B01L2D0RVU	kitchen	hpc	0.00044616674389166936
8832177005	B0769CFNM7	books	luggage	0.00037183678289856944
0876390130	884850714X	english-books	books	3.739558661400296e-08
B06XXCZJML	B07HBZ4LWT	appliances	kitchen	7.439228697078989e-05
B0000AITPZ	B01LWYDX7X	kitchen	appliances	6.855857545900543e-08
